flag	content
$LINE_RIVER_OUTRO_130_CHAR	$RAN
$LINE_RIVER_OUTRO_130_TEXT	Credi che il tuo bel Tempio non si sia mai sporcato le mani?
$LINE_RIVER_OUTRO_140_CHAR	$MCG
$LINE_RIVER_OUTRO_140_TEXT	Se non ti fidi di lui non sei obbligata a venire.
$LINE_RIVER_OUTRO_150_CHAR	$RAN
$LINE_RIVER_OUTRO_150_TEXT	E perdere l'occasione di scappare con te? Affronterei l'intero Regno di Ash se servisse ad uscire da questo buco infernale.
$LINE_RIVER_OUTRO_160_CHAR	$RAN
$LINE_RIVER_OUTRO_160_TEXT	Dico soltanto - guardati le spalle, ok?
$SCENE_RANGER_TOWN_INTRO_TITLE	Partendo
$LINE_RANGER_TOWN_INTRO_00_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_00_TEXT	*Ascolta $MCG, se dobbiamo arrivare al monastero, credo proprio che avremo bisogno di altra gente.
$LINE_RANGER_TOWN_INTRO_10_CHAR	$MCG
$LINE_RANGER_TOWN_INTRO_10_TEXT	*Be', abbiamo $BER.
$LINE_RANGER_TOWN_INTRO_20_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_20_TEXT	Voglio dire... gente NORMALE.
$LINE_RANGER_TOWN_INTRO_30_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_30_TEXT	Gente su cui puoi contare in battaglia.
$LINE_RANGER_TOWN_INTRO_40_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_40_TEXT	Gente che usa armature.
$LINE_RANGER_TOWN_INTRO_50_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_50_TEXT	Hah, e nascondere questo fisico statuario?
$LINE_RANGER_TOWN_INTRO_60_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_60_TEXT	Mmmgià... meglio cercare rinforzi.
$LINE_RANGER_TOWN_INTRO_70_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_70_TEXT	Cosa? Io sono tutto ciò di cui abbiamo bisogno! Ho il corpo di un dio di bronzo!
$LINE_RANGER_TOWN_INTRO_80_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_80_TEXT	... e il cervello di una lontra ubriaca.
$LINE_RANGER_TOWN_INTRO_90_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_90_TEXT	... un DIO lontra ubriaca!
$SCENE_RANGER_TOWN_FIGHT_INTRO_TITLE	Sotto assedio
$LINE_RANGER_TOWN_FIGHT_INTRO_00_CHAR	$MCG
$LINE_RANGER_TOWN_FIGHT_INTRO_00_TEXT	Ci hanno trovati! Il villaggio è sotto attacco!
$LINE_RANGER_TOWN_FIGHT_INTRO_10_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_10_TEXT	Guardie, cominciate l'assalto!
$LINE_RANGER_TOWN_FIGHT_INTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_20_TEXT	La ragazza vale una fortuna. La voglio viva!
$LINE_RANGER_TOWN_FIGHT_INTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_30_TEXT	Gli altri non hanno alcuna importanza.
$LINE_RANGER_TOWN_FIGHT_INTRO_40_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_40_TEXT	Liberate i revenant!
$SCENE_RANGER_TOWN_FIGHT_OUTRO_TITLE	Rinforzi
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_TEXT	Che cosa? Un intero villaggio distrutto e neanche un prigioniero?!
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_CHAR	GUARD
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_TEXT	Signore, non abbiamo abbastanza revenant per continuare.
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_TEXT	Credi che non lo sappia? Sparisci dalla mia vista!
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_TEXT	Sciocchi incompetenti.
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_CHAR	UOMO IN ROSSO
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_TEXT	Non puoi permettergli di fuggire.
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_TEXT	Cosa posso fare? I miei revenant sono stati decimati.
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_TEXT	Non ho abbastanza truppe per continuare.
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_CHAR	UOMO IN ROSSO
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_TEXT	Guardati intorno. Cosa vedi?
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_TEXT	Vedo dozzine di corpi, nessuno dei quali appartiene alle nostre prede!
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_CHAR	UOMO IN ROSSO
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_TEXT	Continua l'inseguimento.
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_CHAR	UOMO IN ROSSO
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_TEXT	Abbiamo tutti i rinforzi che ci servono.
$SCENE_2_2_INTRO_TITLE	Vecchi amici, nuovi nemici
$LINE_2_2_INTRO_00_CHAR	$RAN
$LINE_2_2_INTRO_00_TEXT	Fermi... c'è qualcuno più avanti.
$LINE_2_2_INTRO_10_CHAR	$RAN
$LINE_2_2_INTRO_10_TEXT	Che siano altri cacciatori...?
$LINE_2_2_INTRO_20_CHAR	$RAN
$LINE_2_2_INTRO_20_TEXT	Qualcuno deve essere riuscito a scappare dal villaggio!
$LINE_2_2_INTRO_30_CHAR	$RAN
$LINE_2_2_INTRO_30_TEXT	Aspettate... c'è qualcosa di strano!
$LINE_2_2_INTRO_40_CHAR	REVENANT
$LINE_2_2_INTRO_40_TEXT	HSSSSKKKH...
$LINE_2_2_INTRO_50_CHAR	$RAN
$LINE_2_2_INTRO_50_TEXT	Ci attaccano!
$SCENE_2_2_OUTRO_TITLE	In un solo giorno
$LINE_2_2_OUTRO_00_CHAR	$MCG
$LINE_2_2_OUTRO_00_TEXT	Quei revenant...
$LINE_2_2_OUTRO_10_CHAR	$RAN
$LINE_2_2_OUTRO_10_TEXT	Venivano dal villaggio.
$LINE_2_2_OUTRO_20_CHAR	$MCG
$LINE_2_2_OUTRO_20_TEXT	Credi che siano stati tutti... trasformati?
$LINE_2_2_OUTRO_30_CHAR	$RAN
$LINE_2_2_OUTRO_30_TEXT	Ogni abitante avrebbe dovuto essere immune alla piaga. Tutti i sopravvissuti l'hanno già avuta.
$LINE_2_2_OUTRO_40_CHAR	$MCG
$LINE_2_2_OUTRO_40_TEXT	Non credo che si siano trasformati da soli.
$LINE_2_2_OUTRO_50_CHAR	$RAN
$LINE_2_2_OUTRO_50_TEXT	L'uomo vestito di rosso...
$SCENE_CARAVAN_TOWN_INTRO_TITLE	Ho chiamato quello<N>grande...
$LINE_CARAVAN_TOWN_INTRO_00_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_00_TEXT	Credo che siamo riusciti a seminarli!
$LINE_CARAVAN_TOWN_INTRO_10_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_10_TEXT	Che peccato, mi servivano ancora tre teschi di revenant per finire la mia collana!
$LINE_CARAVAN_TOWN_INTRO_20_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_20_TEXT	Guarda!
$LINE_CARAVAN_TOWN_INTRO_30_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_30_TEXT	Quello grande si chiama Cecato, e quello più piccolo Dentino.
$LINE_CARAVAN_TOWN_INTRO_40_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_40_TEXT	*$BER, questa roba è veramente inquietante...
$LINE_CARAVAN_TOWN_INTRO_50_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_50_TEXT	*$MCG, c'è qui una piccola carovana nomade che ci può dare delle provviste - pagandole, è ovvio.
$LINE_CARAVAN_TOWN_INTRO_60_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_60_TEXT	Ho scoperto che il capo carovana è il cugino di secondo grado della quinta moglie di mio nonno, quindi sono riuscita a strappargli uno sconto niente male.
$LINE_CARAVAN_TOWN_INTRO_70_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_70_TEXT	Meglio fare scorte finchè possiamo.
$SCENE_CARAVAN_TOWN_OUTRO_TITLE	Un regalo da un amico
$LINE_CARAVAN_TOWN_OUTRO_00_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_00_TEXT	*Ehilà stranieri! Qualcuna di voi risponde al nome di $MCG, per caso?
$LINE_CARAVAN_TOWN_OUTRO_10_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_10_TEXT	Si?
$LINE_CARAVAN_TOWN_OUTRO_20_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_20_TEXT	Fantavoloso!
$LINE_CARAVAN_TOWN_OUTRO_30_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_30_TEXT	Un paio di giorni fa è passato di qui questo vecchio.
$LINE_CARAVAN_TOWN_OUTRO_40_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_40_TEXT	Ha detto che lo avresti seguito, e mi ha chiesto di darti questa.
$LINE_CARAVAN_TOWN_OUTRO_50_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_50_TEXT	Ha anche detto che ti avrebbe aiutata nel viaggio.
$LINE_CARAVAN_TOWN_OUTRO_60_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_60_TEXT	Era un pochino strano, se vuoi la mia opinione.
$LINE_CARAVAN_TOWN_OUTRO_70_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_70_TEXT	Ma chiunque se ne va in giro a distribuire pezzi di pergamena gratis è un tipo a posto per quanto mi riguarda!
$LINE_CARAVAN_TOWN_OUTRO_80_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_80_TEXT	Non riesco mai ad averne abbastanza.
$LINE_CARAVAN_TOWN_OUTRO_90_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_90_TEXT	E' deliziosa!
$LINE_CARAVAN_TOWN_OUTRO_100_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_100_TEXT	Grazie, amico.
$SCENE_MONASTERY_GATES_INTRO_TITLE	Alle porte del Monastero
$LINE_MONASTERY_GATES_INTRO_00_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_00_TEXT	Eccoci qua: la Casa Capitolare del settimo ordine dei Selini!
$LINE_MONASTERY_GATES_INTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_10_TEXT	Quello è il Monastero?
$LINE_MONASTERY_GATES_INTRO_20_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_20_TEXT	Perchè, ti aspettavi qualcosa di diverso?
$LINE_MONASTERY_GATES_INTRO_30_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_30_TEXT	Pensavo che sarebbe stato un po' più simile al Tempio Reale di Ash.
$LINE_MONASTERY_GATES_INTRO_40_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_40_TEXT	Be', posso mettermi a salmodiare se serve a farlo sembrare più tempioso.
$LINE_MONASTERY_GATES_INTRO_50_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_50_TEXT	OOOOOooooooOOOOOoooaaaaAAAAAHHHaaah
$LINE_MONASTERY_GATES_INTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_60_TEXT	È solo che sembra più una fortezza che un tempio.
$LINE_MONASTERY_GATES_INTRO_70_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_GATES_INTRO_70_TEXT	Infatti, poichè molti sono i pericoli di questa valle.
$LINE_MONASTERY_GATES_INTRO_80_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_80_TEXT	Tu!
$LINE_MONASTERY_GATES_INTRO_90_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_GATES_INTRO_90_TEXT	Credi che quel vecchio sciocco, seduto dietro le sue mura, possa salvarti?
$LINE_MONASTERY_GATES_INTRO_100_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_GATES_INTRO_100_TEXT	Sei tagliata fuori. Quel Monastero potrebbe anche essere nell'angolo più remoto dell'Impero Quaid, per quel che ti servirà.
$LINE_MONASTERY_GATES_INTRO_110_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_GATES_INTRO_110_TEXT	Revenant, attaccate!
$SCENE_MONASTERY_GATES_OUTRO_TITLE	Dietro le mura amiche
$LINE_MONASTERY_GATES_OUTRO_00_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_00_TEXT	Il cancello è aperto!  Svelti, prima che possano riorganizzarsi!
$LINE_MONASTERY_GATES_OUTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_10_TEXT	Tutti dentro!
$LINE_MONASTERY_GATES_OUTRO_20_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_20_TEXT	Ancora una volta vi dobbiamo la vita, onorabile saggio.
$LINE_MONASTERY_GATES_OUTRO_30_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_30_TEXT	Ho agito tanto nel mio interesse quanto nel vostro.
$LINE_MONASTERY_GATES_OUTRO_40_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_40_TEXT	Tu non sei consapevole della tua importanza.
$LINE_MONASTERY_GATES_OUTRO_50_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_50_TEXT	Chi è in grado di viaggiare nel loro mondo...
$LINE_MONASTERY_GATES_OUTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_60_TEXT	Per favore, se potete spiegarmi qualcosa degli eventi di questi giorni, qualunque cosa -
$LINE_MONASTERY_GATES_OUTRO_70_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_70_TEXT	Abbiamo molto di cui parlare, ma non abbastanza tempo.
$LINE_MONASTERY_GATES_OUTRO_80_CHAR	VECCHIO MISTERIOSO
$LINE_MONASTERY_GATES_OUTRO_80_TEXT	L'esercito nemico è ancora al di là delle mura.
$LINE_MONASTERY_GATES_OUTRO_90_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_90_TEXT	Ditemi almeno questo: a chi devo la vita?
$SCENE_MONASTERY_SIEGE_INTRO_TITLE	L'assedio
$LINE_MONASTERY_SIEGE_INTRO_00_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_00_TEXT	Ora basta!
$LINE_MONASTERY_SIEGE_INTRO_10_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_10_TEXT	Tutti i miei revenant sono stati distrutti.
$LINE_MONASTERY_SIEGE_INTRO_20_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_20_TEXT	E non manderò i miei uomini all'assalto di quel Monastero.
$LINE_MONASTERY_SIEGE_INTRO_30_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_INTRO_30_TEXT	Invece è esattamente ciò che farai.
$LINE_MONASTERY_SIEGE_INTRO_40_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_40_TEXT	No, amico mio, abbiamo chiuso. E che vi colga un malanno!  Questo vostro accordo mi è costato una fortuna.
$LINE_MONASTERY_SIEGE_INTRO_50_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_INTRO_50_TEXT	Ti costerà ancora qualcosa in più.
$LINE_MONASTERY_SIEGE_INTRO_51_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_51_TEXT	Cosa?!
$LINE_MONASTERY_SIEGE_INTRO_52_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_INTRO_52_TEXT	Avresti dovuto controllare meglio il tuo cibo. Un pizzico di veleno è tutto ciò di cui ho avuto bisogno per tramutare anche te in un burattino da pervadere con la mia volontà.
$LINE_MONASTERY_SIEGE_INTRO_60_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_60_TEXT	AAAAAGGGHHHH!
$LINE_MONASTERY_SIEGE_INTRO_70_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_70_TEXT	Miiio... SignOre...quAli sSsOno... i tUoi... oRrrDiNi...?
$LINE_MONASTERY_SIEGE_INTRO_80_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_INTRO_80_TEXT	Ho una missione per voi, figlioli miei...
$SCENE_MONASTERY_SIEGE_OUTRO_TITLE	Presagi
$LINE_MONASTERY_SIEGE_OUTRO_00_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_00_TEXT	E anche l'ultimo è caduto.
$LINE_MONASTERY_SIEGE_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_10_TEXT	Siamo liberi di riprendere fiato, per il momento.
$LINE_MONASTERY_SIEGE_OUTRO_20_CHAR	VOCE
$LINE_MONASTERY_SIEGE_OUTRO_20_TEXT	Non è ancora finita, amico mio.
$LINE_MONASTERY_SIEGE_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_30_TEXT	Cos'è stato?
$LINE_MONASTERY_SIEGE_OUTRO_40_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_40_TEXT	È lui. Parla attraverso quel revenant morente.
$LINE_MONASTERY_SIEGE_OUTRO_50_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_OUTRO_50_TEXT	Ora comprenderai che niente può fermarmi.
$LINE_MONASTERY_SIEGE_OUTRO_60_CHAR	UOMO IN ROSSO
$LINE_MONASTERY_SIEGE_OUTRO_60_TEXT	Consegnami la ragazza, e forse questo Tempio potrà essere risparmiato.
$LINE_MONASTERY_SIEGE_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_70_TEXT	Zelemir, l'uomo che eri una volta-
$LINE_MONASTERY_SIEGE_OUTRO_80_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_80_TEXT	"Uomo", hai detto?
$LINE_MONASTERY_SIEGE_OUTRO_90_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_90_TEXT	Cosa puoi dire TU dell'essere "uomo", tu che resti a guardare la fine del mondo da dietro le mura di un monastero, travestito da monaco!
$LINE_MONASTERY_SIEGE_OUTRO_100_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_100_TEXT	Vorresti tenere pulita la tua coscienza da questo mare di sangue?
$LINE_MONASTERY_SIEGE_OUTRO_110_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_110_TEXT	Io non possiedo il lusso della tua moralità, amico mio. Farò ciò che devo per salvare il nostro mondo.
$LINE_MONASTERY_SIEGE_OUTRO_120_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_120_TEXT	Costi quel che costi.
$LINE_MONASTERY_SIEGE_OUTRO_130_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_130_TEXT	Salvare? Questa la chiami salvezza? Milioni di morti? Questo mare di sangue è opera tua!
$LINE_MONASTERY_SIEGE_OUTRO_140_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_140_TEXT	La morte di alcuni può salvare tutti gli altri. Un sacrificio a cui hai preso parte anche tu, se ricordo bene...
$LINE_MONASTERY_SIEGE_OUTRO_150_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_150_TEXT	...in più di un occasione.
$LINE_MONASTERY_SIEGE_OUTRO_160_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_160_TEXT	Zelemir-
$LINE_MONASTERY_SIEGE_OUTRO_170_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_170_TEXT	*Ora basta. Mi rivolgo a colei che risponde al nome di $MCG.
$LINE_MONASTERY_SIEGE_OUTRO_180_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_180_TEXT	Che cosa vuoi?
$LINE_MONASTERY_SIEGE_OUTRO_190_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_190_TEXT	Puoi salvare innumerevoli vite arrendendoti adesso.
$LINE_MONASTERY_SIEGE_OUTRO_200_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_200_TEXT	Sei troppo pericolosa per rimanere in vita.
$LINE_MONASTERY_SIEGE_OUTRO_210_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_210_TEXT	Vieni con me e salverai migliaia, forse persino milioni di uomini.
$LINE_MONASTERY_SIEGE_OUTRO_220_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_220_TEXT	L'Ordine non tradirà mai coloro ai quali ha dato rifugio fra le sue mura.
$LINE_MONASTERY_SIEGE_OUTRO_230_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_230_TEXT	Molto bene.
$LINE_MONASTERY_SIEGE_OUTRO_240_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_240_TEXT	Arrivederci, amico mio. Tornerò.
$SCENE_MONASTERY_TOWN_OUTRO_TITLE	Il cacciatore ed i cacciati
$NARR_MONASTERY_TOWN_OUTRO_00_TEXT	ATTO III
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_TEXT	*L'ingranaggio non risente della leva, né del peso della catena, ma ogni parte lavora in armonia per soddisfare il disegno del suo Creatore.
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N-dalla seconda lettera di Selinadt ai Sette Regni
$LINE_MONASTERY_TOWN_OUTRO_00_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_00_TEXT	Faccio ancora fatica a credere che i morti possano fare tutto questo...
$LINE_MONASTERY_TOWN_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_10_TEXT	Il corpo è semplicemente un veicolo per lo spirito che lo occupa.
$LINE_MONASTERY_TOWN_OUTRO_20_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_20_TEXT	Quell'altro regno in cui vai, il mondo dello spirito, ti permette di colpire la loro stessa essenza, piuttosto che la semplice forma fisica che li ospita.
$LINE_MONASTERY_TOWN_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_30_TEXT	Ma qual'è lo spirito che li anima?
$LINE_MONASTERY_TOWN_OUTRO_40_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_40_TEXT	Zelemir?
$LINE_MONASTERY_TOWN_OUTRO_50_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_50_TEXT	...Si.  Attraverso un potere ignoto, riesce a pervadere il corpo dei morti con la sua volontà...
$LINE_MONASTERY_TOWN_OUTRO_60_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_60_TEXT	...per conseguire i suoi loschi scopi.
$LINE_MONASTERY_TOWN_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_70_TEXT	*Ci sono molte cose che devo dirti, $MCG.
$LINE_MONASTERY_TOWN_OUTRO_80_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_80_TEXT	...ma il tempo si sta esaurendo.  Continueremo quando saremo al sicuro, al di fuori di queste mura.
$SCENE_3_1_INTRO_TITLE	Fumo all'orizzonte
$LINE_3_1_INTRO_00_CHAR	$MCG
$LINE_3_1_INTRO_00_TEXT	Devo esprimere la mia gratitudine per tutto ciò che voi monaci avete fatto per noi.  Non mi sarei mai aspettata che qualcuno qui aiutasse le vittime della piaga.
$LINE_3_1_INTRO_10_CHAR	$HEA
$LINE_3_1_INTRO_10_TEXT	Ripristinare l'ordine dal caos è sempre stata la vocazione dei Selini.  Ora andremo ad un nostro ospedale qui vicino.
$LINE_3_1_INTRO_20_CHAR	$MCG
$LINE_3_1_INTRO_20_TEXT	Credete che lì saremo al sicuro?
$LINE_3_1_INTRO_30_CHAR	$HEA
$LINE_3_1_INTRO_30_TEXT	No, ma una dei pazienti potrebbe essere una potente alleata.
$LINE_3_1_INTRO_40_CHAR	$HEA
$LINE_3_1_INTRO_40_TEXT	Non sei l'unica ad essere tornata dal ciglio della morte con nuovi, strani poteri.
$LINE_3_1_INTRO_50_CHAR	$MCG
$LINE_3_1_INTRO_50_TEXT	Anziano, vedete anche voi quel fumo in lontananza?
$LINE_3_1_INTRO_60_CHAR	$HEA
$LINE_3_1_INTRO_60_TEXT	L'Ospedale! È successo qualcosa!
$LINE_3_1_INTRO_70_CHAR	$HEA
$LINE_3_1_INTRO_70_TEXT	Dobbiamo affrettarci!
$SCENE_3_1_OUTRO_TITLE	Una nuova alleata
$LINE_3_1_OUTRO_00_CHAR	$HEA
$LINE_3_1_OUTRO_00_TEXT	Quello era l'ultimo.
$LINE_3_1_OUTRO_10_CHAR	PAZIENTE
$LINE_3_1_OUTRO_10_TEXT	Ben trovato, reverendo anziano.
$LINE_3_1_OUTRO_20_CHAR	$HEA
$LINE_3_1_OUTRO_20_TEXT	Qual'è la situazione qui all'Ospedale?
$LINE_3_1_OUTRO_30_CHAR	PAZIENTE
$LINE_3_1_OUTRO_30_TEXT	Questo è stato il quarto attacco in altrettanti giorni.
$LINE_3_1_OUTRO_40_CHAR	$HEA
$LINE_3_1_OUTRO_40_TEXT	E i pazienti?
$LINE_3_1_OUTRO_50_CHAR	PAZIENTE
$LINE_3_1_OUTRO_50_TEXT	Sono tutti vivi.
$LINE_3_1_OUTRO_60_CHAR	PAZIENTE
$LINE_3_1_OUTRO_60_TEXT	I nemici sono stati scacciati come cani.
$LINE_3_1_OUTRO_70_CHAR	$HEA
$LINE_3_1_OUTRO_70_TEXT	Bellicosa come sempre, vedo.
$LINE_3_1_OUTRO_80_CHAR	$HEA
$LINE_3_1_OUTRO_80_TEXT	Vorrei presentarti la persona responsabile della vittoria di oggi.
$LINE_3_1_OUTRO_90_CHAR	$MCG
$LINE_3_1_OUTRO_90_TEXT	*Um... salve.  Io sono $MCG.
$LINE_3_1_OUTRO_100_CHAR	PAZIENTE
$LINE_3_1_OUTRO_100_TEXT	È un piacere incontrare nuovi alleati per questa battaglia.
$SCENE_3_2_INTRO_TITLE	La Figlia del Fuoco
$LINE_3_2_INTRO_00_CHAR	$MAG
$LINE_3_2_INTRO_00_TEXT	Sono grata per ciò che questo luogo mi ha dato.
$LINE_3_2_INTRO_10_CHAR	$MAG
$LINE_3_2_INTRO_10_TEXT	Mi avete salvato la vita quando sarei potuta diventare una di... loro.
$LINE_3_2_INTRO_20_CHAR	$MAG
$LINE_3_2_INTRO_20_TEXT	Ma le mura di questo ospedale mi soffocano sempre di più.
$LINE_3_2_INTRO_30_CHAR	$MAG
$LINE_3_2_INTRO_30_TEXT	Anche se ricoperta dal ghiaccio, la furia della Fiamma Cosmica arde ancora dentro di me.
$LINE_3_2_INTRO_40_CHAR	$MAG
$LINE_3_2_INTRO_40_TEXT	Fremo dal desiderio di portare la battaglia al nemico.
$LINE_3_2_INTRO_50_CHAR	$HEA
$LINE_3_2_INTRO_50_TEXT	*È per questo che siamo qui, $MAG.
